Domain,Area,Element,Item,Year,Unit,Value
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2004","USD","881.9"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2005","USD","1134.9"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2006","USD","944.7"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2007","USD","980.6"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2008","USD","1720.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2009","USD","1388"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2010","USD","1587.3"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2011","USD","1729.3"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2012","USD","1622.1"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2013","USD","1896.7"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2014","USD","1565.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2015","USD","1570.7"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Cherries","2016","USD","1703"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Gooseberries","1993","USD","112.9"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1993","USD","865.4"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1994","USD","808.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1995","USD","913.1"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1996","USD","977.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1997","USD","819.3"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1998","USD","801.1"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","1999","USD","846.3"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2000","USD","898.6"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2001","USD","863.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2002","USD","901.1"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2003","USD","1484"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2004","USD","1508"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2005","USD","1327.5"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2006","USD","1534.9"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2007","USD","2319.5"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2008","USD","3029.4"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2009","USD","1991.3"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2010","USD","2196.6"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2011","USD","2366.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2012","USD","2622.4"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2013","USD","2510.1"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2014","USD","2336.5"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2015","USD","2588.2"
"Producer Prices - Annual","Czechia","Producer Price (USD/tonne)","Strawberries","2016","USD","2775.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1991","USD","3358.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1992","USD","3624.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1993","USD","2325.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1994","USD","2663.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1995","USD","4392.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1996","USD","2873.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1997","USD","3202.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1998","USD","4760.6"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","1999","USD","2924.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2000","USD","2453.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2001","USD","2749.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2002","USD","3559.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2003","USD","3084.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2004","USD","3082.9"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2005","USD","3573.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2006","USD","3302.6"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2007","USD","3607.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2008","USD","5415.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2009","USD","6124"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2010","USD","6584.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2011","USD","5731.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2012","USD","6598.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2013","USD","5525"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2014","USD","6029.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2015","USD","5316.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Cherries","2016","USD","4324.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2000","USD","6018.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2001","USD","6733.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2002","USD","6457.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2003","USD","9277.9"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2004","USD","7200.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2005","USD","7298.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2006","USD","9475.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2007","USD","10351.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2008","USD","10729.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2009","USD","12014.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2010","USD","11289"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2011","USD","7944.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2012","USD","11323.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2013","USD","11721.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2014","USD","12032.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2015","USD","9756.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Raspberries","2016","USD","10050.9"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1991","USD","2639"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1992","USD","2060.9"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1993","USD","2183.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1994","USD","2411.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1995","USD","2645.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1996","USD","2652.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1997","USD","2614.9"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1998","USD","2378.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","1999","USD","2128.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2000","USD","1753"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2001","USD","1916.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2002","USD","1745.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2003","USD","2199.6"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2004","USD","2602.2"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2005","USD","3495.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2006","USD","3028.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2007","USD","4160.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2008","USD","4142.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2009","USD","3458.4"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2010","USD","3230.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2011","USD","3274.5"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2012","USD","3326.7"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2013","USD","3632.3"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2014","USD","3763.1"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2015","USD","3015.8"
"Producer Prices - Annual","Denmark","Producer Price (USD/tonne)","Strawberries","2016","USD","3424.1"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2011","USD","1200"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2012","USD","1206"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2013","USD","1240.9"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2014","USD","1314.5"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2015","USD","1286.7"
"Producer Prices - Annual","Ecuador","Producer Price (USD/tonne)","Strawberries","2016","USD","1229.7"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2006","USD","229"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2007","USD","246.5"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2008","USD","277.8"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2009","USD","275.2"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2010","USD","290.3"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2011","USD","388.5"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2012","USD","389.5"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2013","USD","350.3"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2014","USD","345.9"
"Producer Prices - Annual","Egypt","Producer Price (USD/tonne)","Strawberries","2015","USD","332.5"
"Producer Prices - Annual","Estonia","Producer Price (USD/tonne)","Strawberries","2011","USD","3064.8"
"Producer Prices - Annual","Estonia","Producer Price (USD/tonne)","Strawberries","2012","USD","2494"
"Producer Prices - Annual","Estonia","Producer Price (USD/tonne)","Strawberries","2013","USD","3310.7"
"Producer Prices - Annual","Estonia","Producer Price (USD/tonne)","Strawberries","2014","USD","3875.7"
"Producer Prices - Annual","Estonia","Producer Price (USD/tonne)","Strawberries","2015","USD","3783.7"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1991","USD","3585.6"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1992","USD","3237"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1993","USD","3151.1"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1994","USD","3063.1"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1995","USD","3322.9"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1996","USD","2980.3"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1997","USD","2567.7"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1998","USD","2803.1"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","1999","USD","2087.5"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2000","USD","1854.8"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2001","USD","1533.8"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2002","USD","2247.4"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2003","USD","4263.9"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2004","USD","3649.3"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2005","USD","3331.6"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2006","USD","3305.6"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2007","USD","4893"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2008","USD","5707"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2009","USD","4892.7"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2010","USD","4292.5"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2011","USD","4969.7"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2012","USD","4488"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2013","USD","4728.1"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2014","USD","5873.5"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2015","USD","4789"
"Producer Prices - Annual","Finland","Producer Price (USD/tonne)","Strawberries","2016","USD","5468.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1991","USD","2122.4"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1992","USD","1438.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1993","USD","1543.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1994","USD","1561.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1995","USD","2222.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1996","USD","1698.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1997","USD","1667"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1998","USD","2570.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","1999","USD","1432.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2000","USD","1406.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2001","USD","1821.6"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2002","USD","1658.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2003","USD","2353.5"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2004","USD","2756.1"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2005","USD","2016.6"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2006","USD","2415.5"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2007","USD","3878.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2008","USD","3964.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2009","USD","2492.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2010","USD","2846.7"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2011","USD","2701.7"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2012","USD","3604.4"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2013","USD","3380.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2014","USD","3042.5"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2015","USD","2898.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Cherries","2016","USD","3486.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1991","USD","2743.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1992","USD","2632.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1993","USD","2455.1"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1994","USD","2628"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1995","USD","2855.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1996","USD","3250.5"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1997","USD","2799.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1998","USD","2802.4"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","1999","USD","2932.6"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2000","USD","2742"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2001","USD","3038.6"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2002","USD","3469.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2003","USD","4765.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2004","USD","4777.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2005","USD","4424.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2006","USD","5793.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2007","USD","5575.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2008","USD","6769.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2009","USD","4748.2"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2010","USD","5223.9"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2011","USD","5096.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2012","USD","4891.5"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2013","USD","5094.3"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2014","USD","4766.8"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2015","USD","4219.7"
"Producer Prices - Annual","France","Producer Price (USD/tonne)","Strawberries","2016","USD","4603.3"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2006","USD","612.3"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2007","USD","497.6"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2008","USD","632"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2009","USD","569.5"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2010","USD","712.9"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2011","USD","725.5"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2012","USD","758.8"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2013","USD","760.5"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2014","USD","758.6"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2015","USD","581.3"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Cherries","2016","USD","666.5"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Strawberries","2006","USD","552.7"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Strawberries","2007","USD","757.7"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Strawberries","2008","USD","1062.9"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Strawberries","2009","USD","761.5"
"Producer Prices - Annual","Georgia","Producer Price (USD/tonne)","Strawberries","2010","USD","1482.5"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Blueberries","2012","USD","5992.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Blueberries","2013","USD","5869.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Blueberries","2014","USD","5375.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Blueberries","2015","USD","5814.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Blueberries","2016","USD","6686.7"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1991","USD","2342.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1992","USD","1897.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1993","USD","1725.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1994","USD","2033.5"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1995","USD","2162.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1996","USD","2464.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1997","USD","2521.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1998","USD","2004.1"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","1999","USD","1543"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2000","USD","1349.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2001","USD","1910"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2002","USD","2267.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2003","USD","2467.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2004","USD","2248.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2005","USD","2799.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2006","USD","1640.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2007","USD","3156.1"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2008","USD","3849.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2009","USD","2989.5"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2010","USD","3293.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2011","USD","3404.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2012","USD","3786.5"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2013","USD","4197"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2014","USD","3350"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2015","USD","3074.3"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Cherries","2016","USD","3178"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1991","USD","2804.3"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1992","USD","2429.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1993","USD","2422.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1994","USD","2992.1"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1995","USD","3661.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1996","USD","2903.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1997","USD","3317.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1998","USD","2388.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","1999","USD","1699.1"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2000","USD","1563.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2001","USD","2141.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2002","USD","2322.7"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2003","USD","2742.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2004","USD","2878.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2005","USD","2649.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2006","USD","2947.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2007","USD","3329.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2008","USD","4497"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2009","USD","2764.1"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2010","USD","3021.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2011","USD","3583.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2012","USD","3591.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2013","USD","3550.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2014","USD","3710.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2015","USD","3300.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Gooseberries","2016","USD","3335"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1991","USD","3775.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1992","USD","3452.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1993","USD","4127.8"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1994","USD","4158.7"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1995","USD","5069.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1996","USD","4616.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1997","USD","3993.2"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1998","USD","3344.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","1999","USD","2379"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","2000","USD","2189.9"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","2001","USD","2998.6"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","2002","USD","3252.5"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","2003","USD","6628.4"
"Producer Prices - Annual","Germany","Producer Price (USD/tonne)","Raspberries","2004","USD","7556.8"
